airport_id,airport_seq_id,airport_code,city_name,state,airport_name
12391,1239102,ISP,"Islip, NY",NY,Long Island MacArthur Airport
10154,1015405,ACK,"Nantucket, MA",MA,Nantucket Memorial Airport
12250,1225002,HYA,"Hyannis, MA",MA,Barnstable Municipal Airport
11146,1114606,CRW,"Charleston/Dunbar, WV",WV,West Virginia International Yeager Airport
16218,1621801,YUM,"Yuma, AZ",AZ,Yuma International Airport
11423,1142308,DSM,"Des Moines, IA",IA,Des Moines International Airport
13930,1393008,ORD,"Chicago, IL",IL,Chicago O’Hare International Airport
11283,1128302,DDC,"Dodge City, KS",KS,Dodge City Regional Airport
11711,1171102,FMN,"Farmington, NM",NM,Four Corners Regional Airport
10268,1026803,ALO,"Waterloo, IA",IA,Waterloo Regional Airport
15027,1502705,STX,"Christiansted, VI",VI,Henry E. Rohlsen Airport
12206,1220606,HRL,"Harlingen/San Benito, TX",TX,Valley International Airport
10185,1018503,AEX,"Alexandria, LA",LA,Alexandria International Airport
11067,1106704,CMI,"Champaign/Urbana, IL",IL,University of Illinois Willard Airport
11049,1104904,CLL,"College Station/Bryan, TX",TX,Easterwood Airport
15370,1537003,TUL,"Tulsa, OK",OK,Tulsa International Airport
13830,1383003,OGG,"Kahului, HI",HI,Kahului Airport
14222,1422209,PPG,"Pago Pago, TT",TT,Pago Pago International Airport
15295,1529504,TOL,"Toledo, OH",OH,Toledo Express Airport
13127,1312703,LWS,"Lewiston, ID",ID,Lewiston–Nez Perce County Airport
14679,1467903,SAN,"San Diego, CA",CA,San Diego International Airport
10397,1039707,ATL,"Atlanta, GA",GA,Hartsfield–Jackson Atlanta International Airport
14492,1449202,RDU,"Raleigh/Durham, NC",NC,Raleigh-Durham International Airport
14100,1410005,PHL,"Philadelphia, PA",PA,Philadelphia International Airport
11884,1188402,GEG,"Spokane, WA",WA,Spokane International Airport
13360,1336003,MLB,"Melbourne, FL",FL,Melbourne Orlando International Airport
11259,1125904,DAL,"Dallas, TX",TX,Dallas Love Field
12197,1219702,HPN,"White Plains, NY",NY,Westchester County Airport
11823,1182304,FWA,"Fort Wayne, IN",IN,Fort Wayne International Airport
11525,1152505,EKO,"Elko, NV",NV,Elko Regional Airport
12397,1239702,ITH,"Ithaca/Cortland, NY",NY,Ithaca Tompkins International Airport
14711,1471105,SCE,"State College, PA",PA,University Park Airport
11027,1102705,CKB,"Clarksburg/Fairmont, WV",WV,North Central West Virginia Airport
12902,1290205,LBL,"Liberal, KS",KS,Liberal Mid-America Regional Airport
14006,1400602,PAH,"Paducah, KY",KY,Barkley Regional Airport
14588,1458804,ROW,"Roswell, NM",NM,Roswell International Air Center
13933,1393305,ORH,"Worcester, MA",MA,Worcester Regional Airport
11097,1109702,COD,"Cody, WY",WY,Yellowstone Regional Airport
10268,1026802,ALO,"Waterloo, IA",IA,Waterloo Regional Airport
12124,1212402,HHH,"Hilton Head, SC",SC,Hilton Head Airport
12223,1222305,HTS,"Ashland, WV",WV,Tri-State Airport
11423,1142306,DSM,"Des Moines, IA",IA,Des Moines International Airport
12954,1295406,LGB,"Long Beach, CA",CA,Long Beach Airport
11537,1153705,ELM,"Elmira/Corning, NY",NY,Elmira/Corning Regional Airport
14576,1457607,ROC,"Rochester, NY",NY,Greater Rochester International Airport
13367,1336707,MLI,"Moline, IL",IL,Quad City International Airport
11630,1163003,FAI,"Fairbanks, AK",AK,Fairbanks International Airport
11337,1133704,DLH,"Duluth, MN",MN,Duluth International Airport
14303,1430303,PUW,"Pullman, WA",WA,Pullman-Moscow Regional Airport
10397,1039708,ATL,"Atlanta, GA",GA,Hartsfield–Jackson Atlanta International Airport
11057,1105704,CLT,"Charlotte, NC",NC,Charlotte Douglas International Airport
12892,1289209,LAX,"Los Angeles, CA",CA,Los Angeles International Airport
11140,1114009,CRP,"Corpus Christi, TX",TX,Corpus Christi International Airport
13871,1387103,OMA,"Omaha, NE",NE,Eppley Airfield
11898,1189803,GFK,"Grand Forks, ND",ND,Grand Forks International Airport
14150,1415003,PLN,"Pellston, MI",MI,Pellston Regional Airport
14771,1477104,SFO,"San Francisco, CA",CA,San Francisco International Airport
11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Dallas/Fort Worth International Airport
13796,1379608,OAK,"Oakland, CA",CA,Oakland International Airport
15412,1541205,TYS,"Knoxville, TN",TN,McGhee Tyson Airport
11603,1160302,EUG,"Eugene, OR",OR,Eugene Airport
15041,1504102,SUN,"Sun Valley/Hailey/Ketchum, ID",ID,Friedman Memorial Airport
13076,1307605,LSE,"La Crosse, WI",WI,La Crosse Regional Airport
15582,1558203,VEL,"Vernal, UT",UT,Vernal Regional Airport
14716,1471603,SCK,"Stockton, CA",CA,Stockton Metropolitan Airport
14802,1480202,SHD,"Staunton, VA",VA,Shenandoah Valley Regional Airport
16218,1621802,YUM,"Yuma, AZ",AZ,Yuma International Airport
11259,1125903,DAL,"Dallas, TX",TX,Dallas Love Field
12389,1238902,ISN,"Williston, ND",ND,Sloulin Field International Airport
15048,1504803,SUX,"Sioux City, IA",IA,Sioux Gateway Airport
12244,1224402,HVN,"New Haven, CT",CT,Tweed-New Haven Airport
13264,1326404,MFR,"Medford, OR",OR,Rogue Valley International-Medford Airport
14812,1481202,SHR,"Sheridan, WY",WY,Sheridan County Airport
10275,1027506,ALW,"Walla Walla, WA",WA,Walla Walla Regional Airport
11470,1147005,EAT,"Wenatchee, WA",WA,Pangborn Memorial Airport
14908,1490804,SNA,"Santa Ana, CA",CA,John Wayne Airport
11111,1111107,COU,"Columbia, MO",MO,Columbia Regional Airport
10685,1068504,BMI,"Bloomington/Normal, IL",IL,Central Illinois Regional Airport
12451,1245103,JAX,"Jacksonville, FL",FL,Jacksonville International Airport
15624,1562405,VPS,"Valparaiso, FL",FL,Destin–Fort Walton Beach Airport
12758,1275805,KOA,"Kona, HI",HI,Ellison Onizuka Kona International Airport at Keahole
11641,1164103,FAY,"Fayetteville, NC",NC,Fayetteville Regional Airport
12559,1255906,JST,"Johnstown, PA",PA,John Murtha Johnstown–Cambria County Airport
15389,1538903,TWF,"Twin Falls, ID",ID,Magic Valley Regional Airport
10590,1059006,IFP,"Bullhead City, AZ",AZ,Laughlin/Bullhead International Airport
14576,1457602,ROC,"Rochester, NY",NY,Greater Rochester International Airport
12339,1233903,IND,"Indianapolis, IN",IN,Indianapolis International Airport
11267,1126701,DAY,"Dayton, OH",OH,Dayton International Airport
14321,1432101,PWM,"Portland, ME",ME,Portland International Jetport
14193,1419301,PNS,"Pensacola, FL",FL,Pensacola International Airport
14078,1407801,PFN,"Panama City, FL",FL,Panama City-Bay County International Airport
12758,1275803,KOA,"Kona, HI",HI,Ellison Onizuka Kona International Airport at Keahole
13204,1320401,MCO,"Orlando, FL",FL,Orlando International Airport
12954,1295401,LGB,"Long Beach, CA",CA,Long Beach Airport
13232,1323201,MDW,"Chicago, IL",IL,Chicago Midway International Airport
14307,1430701,PVD,"Providence, RI",RI,Rhode Island T. F. Green International Airport
10208,1020802,AGS,"Augusta, GA",GA,Augusta Regional Airport
11905,1190501,GGG,"Longview, TX",TX,East Texas Regional Airport
14487,1448701,RDD,"Redding, CA",CA,Redding Municipal Airport
13344,1334401,MKG,"Muskegon, MI",MI,Muskegon County Airport
12124,1212401,HHH,"Hilton Head, SC",SC,Hilton Head Airport
14696,1469602,SBN,"South Bend, IN",IN,South Bend International Airport
12945,1294502,LEX,"Lexington, KY",KY,Blue Grass Airport
12278,1227801,ICT,"Wichita, KS",KS,Wichita Dwight D. Eisenhower National Airport
14843,1484302,SJU,"San Juan, PR",PR,Luis Muñoz Marín International Airport
12889,1288902,LAS,"Las Vegas, NV",NV,Harry Reid International Airport
10165,1016501,ADK,"Adak Island, AK",AK,Adak Airport
12951,1295101,LFT,"Lafayette, LA",LA,Lafayette Regional Airport
11041,1104102,CLD,"Carlsbad, CA",CA,McClellan-Palomar Airport
11097,1109701,COD,"Cody, WY",WY,Yellowstone Regional Airport
13476,1347601,MRY,"Monterey, CA",CA,Monterey Regional Airport
11308,1130801,DHN,"Dothan, AL",AL,Dothan Regional Airport
11648,1164801,FCA,"Kalispell, MT",MT,Glacier Park International Airport
13964,1396402,OTH,"North Bend/Coos Bay, OR",OR,Southwest Oregon Regional Airport
11617,1161701,EWN,"New Bern/Morehead/Beaufort, NC",NC,Coastal Carolina Regional Airport
13796,1379609,OAK,"Oakland, CA",CA,Oakland International Airport
12896,1289602,LBB,"Lubbock, TX",TX,Lubbock Preston Smith International Airport
15016,1501602,STL,"St. Louis, MO",MO,St. Louis Lambert International Airport
15370,1537001,TUL,"Tulsa, OK",OK,Tulsa International Airport
12217,1221701,HSV,"Huntsville, AL",AL,Huntsville International Airport
11996,1199602,GSP,"Greer, SC",SC,Greenville–Spartanburg International Airport
10849,1084901,BZN,"Bozeman, MT",MT,Bozeman Yellowstone International Airport
12173,1217301,HNL,"Honolulu, HI",HI,Daniel K. Inouye International Airport
14057,1405701,PDX,"Portland, OR",OR,Portland International Airport
12819,1281901,KTN,"Ketchikan, AK",AK,Ketchikan International Airport
10732,1073202,BQN,"Aguadilla, PR",PR,Rafael Hernández Airport
11982,1198201,GRK,"Killeen, TX",TX,Killeen–Fort Hood Regional Airport
15374,1537401,TUP,"Tupelo, MS",MS,Tupelo Regional Airport
12003,1200301,GTF,"Great Falls, MT",MT,Great Falls International Airport
15356,1535601,TTN,"Trenton, NJ",NJ,Trenton-Mercer Airport
11337,1133702,DLH,"Duluth, MN",MN,Duluth International Airport
14730,1473002,SDF,"Louisville, KY",KY,Louisville Muhammad Ali International Airport
14633,1463302,RST,"Rochester, MN",MN,Rochester International Airport
12266,1226602,IAH,"Houston, TX",TX,George Bush Intercontinental Airport
10781,1078101,BTR,"Baton Rouge, LA",LA,Baton Rouge Metropolitan Airport
14679,1467902,SAN,"San Diego, CA",CA,San Diego International Airport
15376,1537601,TUS,"Tucson, AZ",AZ,Tucson International Airport
15304,1530401,TPA,"Tampa, FL",FL,Tampa International Airport
13796,1379601,OAK,"Oakland, CA",CA,Oakland International Airport
11630,1163001,FAI,"Fairbanks, AK",AK,Fairbanks International Airport
10792,1079202,BUF,"Buffalo, NY",NY,Buffalo Niagara International Airport
12206,1220601,HRL,"Harlingen/San Benito, TX",TX,Valley International Airport
10728,1072802,BPT,"Beaumont/Port Arthur, TX",TX,Jack Brooks Regional Airport
11695,1169501,FLG,"Flagstaff, AZ",AZ,Flagstaff Pulliam Airport
13433,1343301,MOT,"Minot, ND",ND,Minot International Airport
11525,1152501,EKO,"Elko, NV",NV,Elko Regional Airport
10666,1066601,BLI,"Bellingham, WA",WA,Bellingham International Airport
14193,1419302,PNS,"Pensacola, FL",FL,Pensacola International Airport
14288,1428801,PUB,"Pueblo, CO",CO,Pueblo Memorial Airport
14938,1493801,SOP,"Pinehurst/Southern Pines, NC",NC,Moore County Airport
10397,1039702,ATL,"Atlanta, GA",GA,Hartsfield–Jackson Atlanta International Airport
11298,1129802,DFW,"Dallas/Fort Worth, TX",TX,Dallas/Fort Worth International Airport
10408,1040801,ATW,"Appleton, WI",WI,Appleton International Airport
10434,1043401,AVP,"Scranton/Wilkes-Barre, PA",PA,Wilkes-Barre/Scranton International Airport
10135,1013501,ABE,"Allentown/Bethlehem/Easton, PA",PA,Lehigh Valley International Airport
13184,1318402,MBS,"Saginaw/Bay City/Midland, MI",MI,MBS International Airport
10693,1069301,BNA,"Nashville, TN",TN,Nashville International Airport
10529,1052902,BDL,"Hartford, CT",CT,Bradley International Airport
11540,1154001,ELP,"El Paso, TX",TX,El Paso International Airport
13256,1325601,MFE,"Mission/McAllen/Edinburg, TX",TX,McAllen International Airport
14107,1410701,PHX,"Phoenix, AZ",AZ,Phoenix Sky Harbor International Airport
12012,1201201,GUC,"Gunnison, CO",CO,Gunnison–Crested Butte Regional Airport
12402,1240202,ITO,"Hilo, HI",HI,Hilo International Airport
13360,1336002,MLB,"Melbourne, FL",FL,Melbourne Orlando International Airport
10279,1027902,AMA,"Amarillo, TX",TX,Rick Husband Amarillo International Airport
13296,1329603,MHT,"Manchester, NH",NH,Manchester-Boston Regional Airport
13061,1306102,LRD,"Laredo, TX",TX,Laredo International Airport
11921,1192101,GJT,"Grand Junction, CO",CO,Grand Junction Regional Airport
12323,1232301,ILM,"Wilmington, NC",NC,Wilmington International Airport
15607,1560701,VLD,"Valdosta, GA",GA,Valdosta Regional Airport
14113,1411301,PIH,"Pocatello, ID",ID,Pocatello Regional Airport
14952,1495202,SPI,"Springfield, IL",IL,Abraham Lincoln Capital Airport
13024,1302401,LMT,"Klamath Falls, OR",OR,Klamath Falls Airport
11315,1131503,DIK,"Dickinson, ND",ND,Dickinson Theodore Roosevelt Regional Airport
12319,1231901,ILE,"Killeen, TX",TX,Skylark Field
11775,1177501,FSD,"Sioux Falls, SD",SD,Sioux Falls Regional Airport
10577,1057701,BGM,"Binghamton, NY",NY,Greater Binghamton Airport
13029,1302901,LNK,"Lincoln, NE",NE,Lincoln Airport
14685,1468501,SAV,"Savannah, GA",GA,Savannah/Hilton Head International Airport
14783,1478301,SGF,"Springfield, MO",MO,Springfield-Branson National Airport
15249,1524901,TLH,"Tallahassee, FL",FL,Tallahassee International Airport
10268,1026801,ALO,"Waterloo, IA",IA,Waterloo Regional Airport
14570,1457001,RNO,"Reno, NV",NV,Reno–Tahoe International Airport
11109,1110901,COS,"Colorado Springs, CO",CO,Colorado Springs Airport
14027,1402701,PBI,"West Palm Beach/Palm Beach, FL",FL,Palm Beach International Airport
14254,1425402,PSE,"Ponce, PR",PR,Mercedita Airport
14098,1409802,PHF,"Newport News/Williamsburg, VA",VA,Newport News/Williamsburg International Airport
13139,1313901,LYH,"Lynchburg, VA",VA,Lynchburg Regional Airport
12320,1232001,ILG,"Wilmington, DE",DE,Wilmington Airport
11641,1164101,FAY,"Fayetteville, NC",NC,Fayetteville Regional Airport
14794,1479401,SGU,"St. George, UT",UT,St. George Regional Airport
14905,1490501,SMX,"Santa Maria, CA",CA,Santa Maria Public Airport
16101,1610101,YKM,"Yakima, WA",WA,Yakima Air Terminal (McAllister Field)
11471,1147102,EAU,"Eau Claire, WI",WI,Chippewa Valley Regional Airport
15569,1556901,VCT,"Victoria, TX",TX,Victoria Regional Airport
14112,1411201,PIE,"St. Petersburg, FL",FL,St. Pete–Clearwater International Airport
13076,1307601,LSE,"La Crosse, WI",WI,La Crosse Regional Airport
12197,1219701,HPN,"White Plains, NY",NY,Westchester County Airport
15412,1541201,TYS,"Knoxville, TN",TN,McGhee Tyson Airport
15380,1538001,TVC,"Traverse City, MI",MI,Cherry Capital Airport
14150,1415001,PLN,"Pellston, MI",MI,Pellston Regional Airport
10257,1025701,ALB,"Albany, NY",NY,Albany International Airport
13931,1393101,ORF,"Norfolk, VA",VA,Norfolk International Airport
12982,1298201,LIH,"Lihue, HI",HI,Lihue Airport
14747,1474702,SEA,"Seattle, WA",WA,Seattle-Tacoma International Airport
14893,1489301,SMF,"Sacramento, CA",CA,Sacramento International Airport
11252,1125202,DAB,"Daytona Beach, FL",FL,Daytona Beach International Airport
15624,1562401,VPS,"Valparaiso, FL",FL,Destin–Fort Walton Beach Airport
10561,1056102,BFL,"Bakersfield, CA",CA,Meadows Field Airport
11146,1114602,CRW,"Charleston/Dunbar, WV",WV,West Virginia International Yeager Airport
10731,1073102,BQK,"Brunswick, GA",GA,Brunswick Golden Isles Airport
13795,1379501,OAJ,"Jacksonville/Camp Lejeune, NC",NC,Albert J. Ellis Airport
10930,1093001,CEC,"Crescent City, CA",CA,Del Norte County Regional Airport
14512,1451201,RFD,"Rockford, IL",IL,Chicago Rockford International Airport
10154,1015401,ACK,"Nantucket, MA",MA,Nantucket Memorial Airport
11003,1100302,CID,"Cedar Rapids/Iowa City, IA",IA,The Eastern Iowa Airport
11066,1106601,CMH,"Columbus, OH",OH,John Glenn Columbus International Airport
10627,1062701,BIS,"Bismarck/Mandan, ND",ND,Bismarck Municipal Airport
13422,1342201,MOB,"Mobile, AL",AL,Mobile Regional Airport
10874,1087401,CAK,"Akron, OH",OH,Akron–Canton Airport
10980,1098001,CHA,"Chattanooga, TN",TN,Chattanooga Metropolitan Airport
13303,1330302,MIA,"Miami, FL",FL,Miami International Airport
11638,1163802,FAT,"Fresno, CA",CA,Fresno Yosemite International Airport
14869,1486902,SLC,"Salt Lake City, UT",UT,Salt Lake City International Airport
15027,1502703,STX,"Christiansted, VI",VI,Henry E. Rohlsen Airport
13502,1350201,MTJ,"Montrose/Delta, CO",CO,Montrose Regional Airport
11884,1188401,GEG,"Spokane, WA",WA,Spokane International Airport
13970,1397001,OTZ,"Kotzebue, AK",AK,Ralph Wien Memorial Airport
10170,1017001,ADQ,"Kodiak, AK",AK,Kodiak Airport
15841,1584101,WRG,"Wrangell, AK",AK,Wrangell Airport
10158,1015803,ACY,"Atlantic City, NJ",NJ,Atlantic City International Airport
14960,1496001,SPS,"Wichita Falls, TX",TX,Wichita Falls Regional Airport
15389,1538901,TWF,"Twin Falls, ID",ID,Magic Valley Regional Airport
14489,1448901,RDM,"Bend/Redmond, OR",OR,Redmond Municipal Airport
13296,1329602,MHT,"Manchester, NH",NH,Manchester-Boston Regional Airport
11278,1127801,DCA,"Washington, DC",VA,Ronald Reagan Washington National Airport
15919,1591901,XNA,"Fayetteville, AR",AR,Northwest Arkansas National Airport
13230,1323001,MDT,"Harrisburg, PA",PA,Harrisburg International Airport
13577,1357701,MYR,"Myrtle Beach, SC",SC,Myrtle Beach International Airport
11076,1107601,CMX,"Hancock/Houghton, MI",MI,Houghton County Memorial Airport
12156,1215601,HLN,"Helena, MT",MT,Helena Regional Airport
14635,1463501,RSW,"Fort Myers, FL",FL,Southwest Florida International Airport
13930,1393001,ORD,"Chicago, IL",IL,Chicago O’Hare International Airport
11259,1125902,DAL,"Dallas, TX",TX,Dallas Love Field
15991,1599101,YAK,"Yakutat, AK",AK,Yakutat Airport
10926,1092602,CDV,"Cordova, AK",AK,Merle K. (Mudhole) Smith Airport
14689,1468901,SBA,"Santa Barbara, CA",CA,Santa Barbara Municipal Airport
15177,1517701,TEX,"Telluride, CO",CO,Telluride Regional Airport
13203,1320301,MCN,"Macon, GA",GA,Middle Georgia Regional Airport
10329,1032901,APF,"Naples, FL",FL,Naples Municipal Airport
10146,1014601,ABY,"Albany, GA",GA,Southwest Georgia Regional Airport
14842,1484201,SJT,"San Angelo, TX",TX,San Angelo Regional Airport
12363,1236301,IPL,"El Centro, CA",CA,Imperial County Airport
14543,1454301,RKS,"Rock Springs, WY",WY,Southwest Wyoming Regional Airport
10918,1091801,CDC,"Cedar City, UT",UT,Cedar City Regional Airport
13367,1336706,MLI,"Moline, IL",IL,Quad City International Airport
13487,1348701,MSP,"Minneapolis, MN",MN,Minneapolis–Saint Paul International Airport
13851,1385102,OKC,"Oklahoma City, OK",OK,Will Rogers World Airport
11433,1143301,DTW,"Detroit, MI",MI,Detroit Metropolitan Wayne County Airport
14711,1471102,SCE,"State College, PA",PA,University Park Airport
10599,1059902,BHM,"Birmingham, AL",AL,Birmingham-Shuttlesworth International Airport
13485,1348501,MSN,"Madison, WI",WI,Dane County Regional Airport
11973,1197301,GPT,"Gulfport/Biloxi, MS",MS,Gulfport-Biloxi International Airport
14908,1490802,SNA,"Santa Ana, CA",CA,John Wayne Airport
11336,1133601,DLG,"Dillingham, AK",AK,Dillingham Airport
13342,1334202,MKE,"Milwaukee, WI",WI,Milwaukee Mitchell International Airport
12896,1289603,LBB,"Lubbock, TX",TX,Lubbock Preston Smith International Airport
10685,1068501,BMI,"Bloomington/Normal, IL",IL,Central Illinois Regional Airport
11413,1141302,DRO,"Durango, CO",CO,Durango–La Plata County Airport
12007,1200701,GTR,"Columbus, MS",MS,Golden Triangle Regional Airport
15401,1540102,TXK,"Texarkana, AR",AR,Texarkana Regional Airport
11274,1127401,DBQ,"Dubuque, IA",IA,Dubuque Regional Airport
13127,1312701,LWS,"Lewiston, ID",ID,Lewiston–Nez Perce County Airport
12544,1254403,USA,"CONCORD, NC",NC,Concord-Padgett Regional Airport
15601,1560101,VIS,"Visalia, CA",CA,Visalia Municipal Airport
10581,1058101,BGR,"Bangor, ME",ME,Bangor International Airport
10469,1046901,AZO,"Kalamazoo, MI",MI,Kalamazoo/Battle Creek International Airport
14457,1445701,RAP,"Rapid City, SD",SD,Rapid City Regional Airport
12451,1245101,JAX,"Jacksonville, FL",FL,Jacksonville International Airport
13277,1327701,MGM,"Montgomery, AL",AL,Montgomery Regional Airport
11612,1161202,EVV,"Evansville, IN",IN,Evansville Regional Airport
10299,1029902,ANC,"Anchorage, AK",AK,Ted Stevens Anchorage International Airport
13873,1387301,OME,"Nome, AK",AK,Nome Airport
14828,1482801,SIT,"Sitka, AK",AK,Sitka Rocky Gutierrez Airport
14709,1470902,SCC,"Deadhorse, AK",AK,Deadhorse Airport
10754,1075401,BRW,"Barrow, AK",AK,Wiley Post–Will Rogers Memorial Airport
10747,1074701,BRO,"Brownsville, TX",TX,Brownsville South Padre Island International Airport
10372,1037201,ASE,"Aspen, CO",CO,Aspen/Pitkin County Airport
13264,1326402,MFR,"Medford, OR",OR,Rogue Valley International-Medford Airport
14698,1469801,SBP,"San Luis Obispo, CA",CA,San Luis Obispo County Regional Airport
15323,1532301,TRI,"Bristol/Johnson City/Kingsport, TN",TN,Tri-Cities Regional Airport
15411,1541101,TYR,"Tyler, TX",TX,Tyler Pounds Regional Airport
12891,1289101,LAW,"Lawton/Fort Sill, OK",OK,Lawton–Fort Sill Regional Airport
11002,1100201,CIC,"Chico, CA",CA,Chico Municipal Airport
14120,1412001,PIR,"Pierre, SD",SD,Pierre Regional Airport
14696,1469603,SBN,"South Bend, IN",IN,South Bend International Airport
11203,1120301,CWA,"Mosinee, WI",WI,Central Wisconsin Airport
11823,1182303,FWA,"Fort Wayne, IN",IN,Fort Wayne International Airport
11423,1142302,DSM,"Des Moines, IA",IA,Des Moines International Airport
10785,1078501,BTV,"Burlington, VT",VT,Burlington International Airport
11057,1105702,CLT,"Charlotte, NC",NC,Charlotte Douglas International Airport
11721,1172101,FNT,"Flint, MI",MI,Bishop International Airport
12892,1289201,LAX,"Los Angeles, CA",CA,Los Angeles International Airport
14771,1477101,SFO,"San Francisco, CA",CA,San Francisco International Airport
11618,1161801,EWR,"Newark, NJ",NJ,Newark Liberty International Airport
10397,1039703,ATL,"Atlanta, GA",GA,Hartsfield–Jackson Atlanta International Airport
14256,1425601,PSG,"Petersburg, AK",AK,Petersburg James A. Johnson Airport
15096,1509601,SYR,"Syracuse, NY",NY,Syracuse Hancock International Airport
11140,1114001,CRP,"Corpus Christi, TX",TX,Corpus Christi International Airport
11150,1115001,CSG,"Columbus, GA",GA,Columbus Airport
10990,1099001,CHO,"Charlottesville, VA",VA,Charlottesville–Albemarle Airport
13241,1324101,MEI,"Meridian, MS",MS,Meridian Regional Airport
10136,1013602,ABI,"Abilene, TX",TX,Abilene Regional Airport
10155,1015501,ACT,"Waco, TX",TX,Waco Regional Airport
11067,1106701,CMI,"Champaign/Urbana, IL",IL,University of Illinois Willard Airport
13424,1342401,MOD,"Modesto, CA",CA,Modesto City-County Airport
13988,1398801,OXR,"Oxnard/Ventura, CA",CA,Oxnard Airport
15897,1589701,WYS,"West Yellowstone, MT",MT,Yellowstone Airport
13829,1382901,OGD,"Ogden, UT",UT,Ogden–Hinckley Airport
11445,1144501,DUT,"Unalaska, AK",AK,Unalaska Airport
11898,1189801,GFK,"Grand Forks, ND",ND,Grand Forks International Airport
14814,1481401,SHV,"Shreveport, LA",LA,Shreveport Regional Airport
13244,1324401,MEM,"Memphis, TN",TN,Memphis International Airport
11637,1163702,FAR,"Fargo, ND",ND,Hector International Airport
10431,1043101,AVL,"Asheville, NC",NC,Asheville Regional Airport
11986,1198602,GRR,"Grand Rapids, MI",MI,Gerald R. Ford International Airport
11577,1157702,ERI,"Erie, PA",PA,Erie International Airport
13871,1387101,OMA,"Omaha, NE",NE,Eppley Airfield
14574,1457401,ROA,"Roanoke, VA",VA,Roanoke-Blacksburg Regional Airport
11995,1199501,GSO,"Greensboro/High Point, NC",NC,Piedmont Triad International Airport
14122,1412201,PIT,"Pittsburgh, PA",PA,Pittsburgh International Airport
12953,1295301,LGA,"New York, NY",NY,LaGuardia Airport
14100,1410001,PHL,"Philadelphia, PA",PA,Philadelphia International Airport
13486,1348601,MSO,"Missoula, MT",MT,Missoula Montana Airport
14520,1452001,RHI,"Rhinelander, WI",WI,Rhinelander-Oneida County Airport
12478,1247801,JFK,"New York, NY",NY,John F. Kennedy International Airport
12523,1252301,JNU,"Juneau, AK",AK,Juneau International Airport
10713,1071301,BOI,"Boise, ID",ID,Boise Airport
10245,1024501,AKN,"King Salmon, AK",AK,King Salmon Airport
13158,1315802,MAF,"Midland/Odessa, TX",TX,Midland International Air and Space Port
13377,1337701,MLU,"Monroe, LA",LA,Monroe Regional Airport
11049,1104901,CLL,"College Station/Bryan, TX",TX,Easterwood Airport
11603,1160301,EUG,"Eugene, OR",OR,Eugene Airport
15295,1529501,TOL,"Toledo, OH",OH,Toledo Express Airport
11624,1162401,EYW,"Key West, FL",FL,Key West International Airport
15041,1504101,SUN,"Sun Valley/Hailey/Ketchum, ID",ID,Friedman Memorial Airport
14588,1458801,ROW,"Roswell, NM",NM,Roswell International Air Center
15070,1507001,SWF,"Newburgh/Poughkeepsie, NY",NY,New York Stewart International Airport
12448,1244802,JAN,"Jackson/Vicksburg, MS",MS,Jackson–Medgar Wiley Evers International Airport
11977,1197701,GRB,"Green Bay, WI",WI,Green Bay Austin Straubel International Airport
13830,1383001,OGG,"Kahului, HI",HI,Kahului Airport
12191,1219101,HOU,"Houston, TX",TX,William P. Hobby Airport
14986,1498602,SRQ,"Sarasota/Bradenton, FL",FL,Sarasota-Bradenton International Airport
11699,1169901,FLO,"Florence, SC",SC,Florence Regional Airport
10620,1062001,BIL,"Billings, MT",MT,Billings Logan International Airport
10779,1077901,BTM,"Butte, MT",MT,Bert Mooney Airport
10631,1063103,BJI,"Bemidji, MN",MN,Bemidji Regional Airport
12343,1234301,INL,"International Falls, MN",MN,Falls International Airport
11823,1182302,FWA,"Fort Wayne, IN",IN,Fort Wayne International Airport
11193,1119301,CVG,"Cincinnati, OH",KY,Cincinnati/Northern Kentucky International Airport
11042,1104201,CLE,"Cleveland, OH",OH,Cleveland Hopkins International Airport
10994,1099401,CHS,"Charleston, SC",SC,Charleston International Airport
13367,1336701,MLI,"Moline, IL",IL,Quad City International Airport
14492,1449201,RDU,"Raleigh/Durham, NC",NC,Raleigh-Durham International Airport
11122,1112201,CPR,"Casper, WY",WY,Casper–Natrona County International Airport
10721,1072101,BOS,"Boston, MA",MA,Logan International Airport
12264,1226401,IAD,"Washington, DC",VA,Washington Dulles International Airport
12992,1299202,LIT,"Little Rock, AR",AR,Bill and Hillary Clinton National Airport
10821,1082103,BWI,"Baltimore, MD",MD,Baltimore/Washington International Airport
13495,1349501,MSY,"New Orleans, LA",LA,Louis Armstrong New Orleans International Airport
14831,1483102,SJC,"San Jose, CA",CA,Norman Y. Mineta San José International Airport
10800,1080002,BUR,"Burbank, CA",CA,Hollywood Burbank Airport
10140,1014001,ABQ,"Albuquerque, NM",NM,Albuquerque International Sunport
10551,1055101,BET,"Bethel, AK",AK,Bethel Airport
12391,1239101,ISP,"Islip, NY",NY,Long Island MacArthur Airport
12915,1291502,LCH,"Lake Charles, LA",LA,Lake Charles Regional Airport
14108,1410801,PIA,"Peoria, IL",IL,General Wayne A. Downing Peoria International Airport
11953,1195301,GNV,"Gainesville, FL",FL,Gainesville Regional Airport
14252,1425201,PSC,"Pasco/Kennewick/Richland, WA",WA,Tri-Cities Airport
11997,1199701,GST,"Gustavus, AK",AK,Gustavus Airport
